,transaction_id,item_id,customer_id,transaction_date,online_order,order_status,list_price
8269,8225,172,2826,14.01.2017,False,Approved,"290,62"
8270,8226,32,1178,13.10.2017,False,Approved,"2091,47"
8271,8227,123,437,16.08.2017,False,Approved,"1894,19"
8272,8228,101,1647,07.04.2017,True,Approved,"958,74"
8273,8229,104,1765,27.08.2017,False,Approved,"1555,58"
8274,8230,48,1971,25.03.2017,False,Approved,"1231,15"
8275,8231,148,2862,03.08.2017,False,Approved,"495,72"
8276,8232,136,1923,16.10.2017,False,Approved,"1483,2"
8277,8233,31,2147,12.05.2017,False,Approved,"590,26"
8278,8234,187,3355,16.03.2017,False,Approved,"1415,01"
8279,8235,92,797,18.01.2017,True,Approved,"945,04"
8280,8236,138,1279,06.10.2017,True,Approved,"1469,44"
8281,8237,190,1624,22.06.2017,True,Approved,"1065,03"
8282,8238,83,2731,13.07.2017,True,Approved,"230,91"
8283,8239,48,2097,05.05.2017,False,Approved,"1231,15"
8284,8240,13,982,05.11.2017,True,Approved,"71,49"
8285,8241,127,2379,14.02.2017,False,Approved,"912,52"
8286,8242,35,1482,31.03.2017,False,Approved,"574,64"
8287,8243,143,1024,20.04.2017,False,Approved,"1071,23"
8288,8244,103,2901,25.07.2017,False,Approved,"1151,96"
8289,8245,35,235,07.07.2017,True,Approved,"574,64"
8290,8246,86,3445,17.02.2017,False,Approved,"1311,44"
8291,8247,175,987,18.07.2017,False,Approved,"235,63"
8292,8248,31,629,27.10.2017,True,Approved,"590,26"
8293,8249,37,789,23.03.2017,True,Approved,"227,88"
8294,8250,73,2635,26.08.2017,False,Approved,"1992,93"
8295,8251,119,2446,11.04.2017,False,Approved,"795,34"
8296,8252,75,366,01.01.2017,False,Approved,"1057,51"
8297,8253,191,1751,09.10.2017,True,Approved,"1635,3"
8298,8254,140,1866,08.03.2017,False,Approved,"1807,45"
8299,8255,127,1561,09.02.2017,True,Approved,"912,52"
8300,8256,9,2045,17.05.2017,False,Approved,"230,91"
8301,8257,195,529,18.12.2017,True,Approved,"1172,78"
8302,8258,148,2733,08.01.2017,True,Approved,"495,72"
8303,8259,30,3335,01.04.2017,True,Approved,"71,49"
8304,8260,187,1104,09.07.2017,True,Approved,"1415,01"
8305,8261,94,513,16.12.2017,True,Approved,"1793,43"
8306,8262,55,3157,27.07.2017,True,Approved,"958,74"
8307,8263,74,2454,15.03.2017,False,Approved,"499,53"
8308,8264,104,2989,24.05.2017,False,Approved,"1555,58"
8309,8265,203,3483,01.04.2017,True,Approved,"1386,84"
8310,8266,55,2253,14.05.2017,False,Approved,"958,74"
8311,8267,98,419,10.07.2017,False,Approved,"1458,17"
8312,8268,127,2625,07.10.2017,True,Approved,"912,52"
8313,8269,94,753,15.07.2017,True,Approved,"1793,43"
8314,8270,20,197,05.03.2017,True,Approved,"100,35"
8315,8271,144,3183,24.03.2017,True,Approved,"544,05"
8316,8272,123,3060,19.07.2017,False,Approved,"1894,19"
8317,8273,35,3047,09.01.2017,True,Approved,"574,64"
8318,8274,160,1787,19.11.2017,True,Approved,"1769,64"
8319,8275,150,1259,27.04.2017,False,Approved,"1842,92"
8320,8276,60,3497,01.09.2017,True,Approved,"575,27"
8321,8277,42,524,24.05.2017,True,Approved,"742,54"
8322,8278,191,2836,24.03.2017,False,Approved,"1635,3"
8323,8279,30,2467,18.10.2017,True,Approved,"71,49"
8324,8280,0,2086,21.03.2017,False,Approved,"544,05"
8325,8281,169,1185,21.06.2017,False,Approved,"1148,64"
8326,8282,66,2801,04.02.2017,False,Approved,"60,34"
8327,8283,190,53,07.01.2017,True,Approved,"1065,03"
8328,8284,53,2336,28.01.2017,False,Approved,"1386,84"
8329,8285,197,544,09.01.2017,True,Approved,"742,54"
8330,8286,79,109,07.03.2017,True,Approved,"543,39"
8331,8287,182,407,24.08.2017,True,Approved,"1812,75"
8332,8288,109,847,07.09.2017,False,Approved,"1793,43"
8333,8289,16,656,03.11.2017,False,Approved,"543,39"
8334,8290,66,811,24.06.2017,True,Approved,"60,34"
8335,8291,111,1593,24.06.2017,True,Approved,"1762,96"
8336,8292,146,1409,08.12.2017,False,Approved,"792,9"
8337,8293,185,177,01.06.2017,True,Cancelled,"642,31"
8338,8294,45,2997,26.02.2017,True,Approved,"1466,68"
8339,8295,9,1622,13.11.2017,True,Approved,"230,91"
8340,8296,95,2275,11.05.2017,True,Approved,"2091,47"
8341,8297,161,1722,26.12.2017,False,Approved,"1765,3"
8342,8298,8,1204,16.11.2017,False,Approved,"1862,82"
8343,8299,172,115,20.10.2017,True,Approved,"290,62"
8344,8300,53,2905,27.09.2017,True,Approved,"1386,84"
8345,8301,151,1450,18.11.2017,True,Approved,"360,4"
8346,8302,186,1473,23.03.2017,False,Approved,"100,35"
8347,8303,146,1032,14.11.2017,False,Approved,"792,9"
8348,8304,32,2309,02.04.2017,False,Approved,"2091,47"
8349,8305,39,465,02.08.2017,True,Approved,"980,37"
8350,8306,148,2730,09.12.2017,False,Approved,"495,72"
8351,8307,109,2591,18.10.2017,False,Approved,"1793,43"
8352,8308,187,1767,26.12.2017,True,Approved,"1415,01"
8353,8309,128,2522,14.08.2017,False,Approved,"1280,28"
8354,8310,10,3451,29.10.2017,False,Approved,"533,51"
8355,8311,199,469,09.05.2017,True,Approved,"795,34"
8356,8312,68,717,16.12.2017,False,Approved,"688,63"
8357,8313,35,2797,06.05.2017,True,Approved,"574,64"
8358,8314,102,1567,19.08.2017,True,Approved,1810
8359,8315,33,3412,16.11.2017,False,Approved,"1129,13"
8360,8316,105,594,17.07.2017,True,Approved,"1769,64"
8361,8317,139,498,23.08.2017,True,Approved,"1977,36"
8362,8318,159,1377,16.10.2017,False,Approved,"1240,31"
8363,8319,28,1648,13.05.2017,False,Approved,"1403,5"
8364,8320,100,2439,30.08.2017,False,Approved,"416,98"
8365,8321,177,2428,13.08.2017,True,Approved,1179
8366,8322,8,1488,12.11.2017,False,Approved,"2028,26"
8367,8323,112,3078,14.07.2017,True,Approved,"533,51"
8368,8324,32,2848,08.09.2017,False,Approved,"2091,47"
8369,8325,83,3371,04.05.2017,True,Approved,"230,91"
8370,8326,1,3022,18.08.2017,True,Approved,"363,01"
8371,8327,198,235,12.06.2017,False,Approved,"358,39"
8372,8328,171,2634,25.01.2017,True,Approved,"792,9"
8373,8329,8,1920,25.10.2017,False,Approved,"678,25"
8374,8330,134,439,17.03.2017,False,Approved,"478,16"
8375,8331,86,3029,19.05.2017,True,Approved,"1311,44"
8376,8332,49,2281,22.11.2017,True,Approved,"1765,3"
8377,8333,79,3217,22.02.2017,False,Approved,"543,39"
8378,8334,46,3084,18.07.2017,True,Approved,"1274,93"
8379,8335,7,687,23.03.2017,False,Approved,"495,72"
8380,8336,1,2492,19.11.2017,False,Approved,"363,01"
8381,8337,125,928,19.12.2017,False,Approved,"688,63"
8382,8338,128,3152,05.12.2017,False,Approved,"1280,28"
8383,8339,170,3381,02.01.2017,False,Approved,"2083,94"
8384,8340,38,2427,30.10.2017,False,Approved,"748,17"
8385,8341,120,2360,23.06.2017,True,Approved,"1274,93"
8386,8342,159,1984,10.10.2017,False,Approved,"1240,31"
8387,8343,167,786,21.01.2017,False,Approved,"586,45"
8388,8344,32,2076,10.02.2017,False,Approved,"2091,47"
8389,8345,125,2616,24.10.2017,True,Approved,"688,63"
8390,8346,33,2282,16.12.2017,True,Approved,"1129,13"
8391,8347,7,3347,19.02.2017,True,Approved,"495,72"
8392,8348,110,36,20.07.2017,False,Approved,"1720,7"
8393,8349,103,2181,09.11.2017,True,Approved,"1151,96"
8394,8350,201,90,09.03.2017,True,Approved,"1227,34"
8395,8351,43,2709,28.12.2017,False,Approved,"1216,14"
8396,8352,201,3262,29.12.2017,True,Approved,"1227,34"
8397,8353,134,3339,28.10.2017,False,Approved,"478,16"
8398,8354,21,3022,30.08.2017,True,Approved,"360,4"
8399,8354,26,3022,30.08.2017,True,Approved,"360,4"
8400,8355,113,220,08.02.2017,False,Approved,"1061,56"
8401,8356,93,1839,25.06.2017,False,Approved,"1289,85"
8402,8357,119,3405,18.04.2017,True,Approved,"795,34"
8403,8358,117,2046,03.06.2017,True,Approved,"1280,28"
8404,8359,186,528,06.07.2017,True,Cancelled,"100,35"
8405,8360,78,777,04.07.2017,False,Approved,"1065,03"
8406,8361,198,2117,06.12.2017,True,Approved,"358,39"
8407,8362,33,3194,26.02.2017,True,Approved,"1129,13"
8408,8363,80,868,31.03.2017,True,Approved,"748,17"
8409,8364,183,762,10.02.2017,True,Approved,"363,01"
8410,8365,120,1039,30.10.2017,True,Approved,"1274,93"
8411,8366,189,3080,30.06.2017,False,Approved,"1458,17"
8412,8367,140,3368,01.12.2017,False,Approved,"1807,45"
8413,8368,198,3227,10.06.2017,True,Approved,"358,39"
8414,8369,191,3224,30.04.2017,True,Approved,"1635,3"
8415,8370,56,1450,08.05.2017,True,Approved,"1661,92"
8416,8371,136,3401,26.05.2017,True,Approved,"1483,2"
8417,8372,35,2424,23.07.2017,True,Approved,"574,64"
8418,8373,180,2476,14.02.2017,False,Approved,"1661,92"
8419,8374,60,2856,17.04.2017,True,Approved,"575,27"
8420,8375,192,577,14.07.2017,True,Approved,"569,56"
8421,8376,184,2494,15.06.2017,True,Approved,"945,04"
8422,8377,58,1725,01.04.2017,True,Approved,"1362,99"
8423,8378,130,605,19.11.2017,True,Approved,"1061,56"
8424,8379,191,560,08.05.2017,False,Approved,"1635,3"
8425,8380,71,3358,08.06.2017,True,Approved,"1538,99"
8426,8381,33,2183,01.06.2017,True,Approved,"1129,13"
8427,8382,126,2193,06.11.2017,True,Approved,"1890,39"
8428,8383,140,1300,01.04.2017,False,Approved,"1807,45"
8429,8384,32,691,10.02.2017,True,Approved,"2091,47"
8430,8385,86,630,22.02.2017,True,Approved,"1311,44"
8431,8386,28,3477,25.09.2017,False,Approved,"1403,5"
8432,8387,102,2235,24.04.2017,False,Approved,1810
8433,8388,176,88,12.09.2017,True,Approved,"774,53"
8434,8389,197,1003,13.11.2017,True,Approved,"742,54"
8435,8390,191,1321,31.05.2017,False,Approved,"1635,3"
8436,8391,95,1559,02.10.2017,False,Approved,"2091,47"
8437,8392,92,2113,25.03.2017,False,Approved,"945,04"
8438,8393,172,264,22.08.2017,False,Approved,"290,62"
8439,8394,97,3046,16.05.2017,False,Approved,"1812,75"
8440,8395,32,2938,26.05.2017,False,Approved,"2091,47"
8441,8396,47,855,20.02.2017,False,Approved,"1775,81"
8442,8397,20,2003,25.05.2017,False,Approved,"100,35"
8443,8398,51,428,11.07.2017,False,Approved,"1577,53"
8444,8399,150,51,05.11.2017,False,Approved,"1842,92"
8445,8400,172,2752,10.05.2017,False,Approved,"290,62"
8446,8401,137,438,09.01.2017,False,Approved,"1992,93"
8447,8402,167,3031,14.04.2017,True,Approved,"586,45"
8448,8403,46,2220,06.10.2017,True,Approved,"1274,93"
8449,8404,195,122,22.12.2017,True,Approved,"1172,78"
8450,8405,42,1485,21.12.2017,True,Approved,"742,54"
8451,8406,86,1422,22.11.2017,,Approved,"1311,44"
8452,8407,201,1420,14.10.2017,True,Approved,"1227,34"
8453,8408,35,1176,04.08.2017,False,Approved,"574,64"
8454,8409,123,796,22.05.2017,True,Approved,"1894,19"
8455,8410,71,2366,02.11.2017,True,Approved,"1538,99"
8456,8411,181,3394,25.05.2017,False,Approved,"1362,99"
8457,8412,180,429,11.01.2017,True,Approved,"1661,92"
8458,8413,124,1312,25.04.2017,False,Approved,"183,86"
8459,8414,97,3300,11.06.2017,False,Approved,"1812,75"
8460,8415,157,8,11.04.2017,False,Approved,"642,31"
8461,8416,154,3500,16.02.2017,False,Approved,"1228,07"
8462,8417,112,1233,01.10.2017,False,Approved,"533,51"
8463,8418,123,509,27.07.2017,True,Approved,"1894,19"
8464,8419,63,1192,03.01.2017,True,Approved,"1775,81"
8465,8420,172,2722,31.07.2017,True,Approved,"290,62"
8466,8421,138,2001,02.09.2017,True,Approved,"1469,44"
8467,8422,62,28,21.07.2017,True,Approved,"12,01"
8468,8423,55,201,13.07.2017,False,Cancelled,"958,74"
8469,8424,8,1343,02.12.2017,True,Approved,"890,28"
8470,8425,129,1013,02.02.2017,True,Approved,"1415,01"
8471,8426,56,250,31.01.2017,True,Approved,"1661,92"
8472,8427,108,111,24.04.2017,True,Approved,"1289,85"
8473,8428,196,639,22.12.2017,True,Approved,"202,62"
8474,8429,181,1661,12.04.2017,True,Approved,"1362,99"
8475,8430,114,2908,12.02.2017,True,Approved,"175,89"
8476,8431,106,2117,06.05.2017,True,Approved,"441,49"
8477,8432,132,3332,22.01.2017,False,Approved,"71,16"
8478,8433,99,2048,25.02.2017,False,Approved,"1894,19"
8479,8434,159,3069,15.03.2017,False,Approved,"1240,31"
8480,8435,148,2918,16.08.2017,True,Approved,"495,72"
8481,8436,157,2233,07.07.2017,True,Approved,"642,31"
8482,8437,190,2883,11.11.2017,True,Approved,"1065,03"
8483,8438,142,3416,07.05.2017,False,Approved,"590,26"
8484,8439,138,2254,27.12.2017,True,Approved,"1469,44"
8485,8440,109,3129,14.12.2017,True,Approved,"1793,43"
8486,8441,160,1290,07.08.2017,False,Approved,"1769,64"
8487,8442,84,79,01.03.2017,True,Approved,"642,7"
8488,8443,124,690,22.09.2017,False,Approved,"183,86"
8489,8444,114,381,30.08.2017,False,Approved,"175,89"
8490,8445,159,3442,24.05.2017,False,Approved,"1240,31"
8491,8446,112,1046,10.09.2017,False,Approved,"533,51"
8492,8447,75,1850,04.07.2017,False,Approved,"1057,51"
8493,8448,69,2887,12.02.2017,True,Approved,"1198,46"
8494,8449,41,742,08.05.2017,False,Approved,"1703,52"
8495,8450,90,708,08.03.2017,False,Approved,"1057,51"
8496,8451,49,736,02.05.2017,True,Approved,"1765,3"
8497,8452,62,789,26.12.2017,True,Approved,"12,01"
8498,8453,114,944,06.10.2017,,Approved,"175,89"
8499,8454,145,3000,22.09.2017,True,Approved,"1636,9"
8500,8455,187,1730,10.12.2017,False,Approved,"1415,01"
8501,8456,143,1993,03.06.2017,True,Approved,"1071,23"
8502,8457,119,1398,06.05.2017,True,Approved,"795,34"
8503,8458,177,2630,28.02.2017,True,Approved,1179
8504,8459,144,231,15.11.2017,True,Approved,"544,05"
8505,8460,42,3176,31.10.2017,True,Approved,"742,54"
8506,8461,102,1873,23.03.2017,False,Approved,1810
8507,8462,136,789,23.08.2017,False,Approved,"1483,2"
8508,8463,159,848,12.01.2017,False,Approved,"1240,31"
8509,8464,124,1671,06.11.2017,False,Approved,"183,86"
8510,8465,201,359,19.01.2017,True,Approved,"1227,34"
8511,8466,191,3060,01.12.2017,False,Approved,"1635,3"
8512,8467,50,1389,13.05.2017,False,Approved,"1163,89"
8513,8468,35,1243,18.01.2017,True,Approved,"574,64"
8514,8469,103,2683,03.01.2017,False,Approved,"1151,96"
8515,8470,36,2132,28.03.2017,False,Approved,"1129,13"
8516,8471,130,2765,15.03.2017,True,Approved,"1061,56"
8517,8472,32,3256,06.06.2017,True,Approved,"2091,47"
8518,8473,176,365,05.11.2017,True,Approved,"774,53"
8519,8474,32,2072,10.10.2017,True,Approved,"2091,47"
8520,8475,180,993,16.06.2017,False,Approved,"1661,92"
8521,8476,99,1009,11.07.2017,True,Approved,"1894,19"
8522,8477,80,187,16.12.2017,False,Approved,"748,17"
8523,8478,28,1023,20.08.2017,True,Approved,"1403,5"
8524,8479,114,1099,01.01.2017,True,Approved,"175,89"
8525,8480,106,1792,20.07.2017,True,Approved,"441,49"
8526,8481,40,1410,30.04.2017,False,Approved,"1311,44"
8527,8482,198,2035,31.01.2017,True,Approved,"358,39"
8528,8483,46,194,13.09.2017,True,Approved,"1274,93"
8529,8484,181,1313,23.12.2017,True,Approved,"1362,99"
8530,8485,39,1162,05.08.2017,False,Approved,"980,37"
8531,8486,8,14,16.08.2017,True,Approved,"1084,18"
8532,8487,108,431,14.08.2017,False,Approved,"1289,85"
8533,8488,145,1954,24.08.2017,False,Approved,"1636,9"
8534,8489,55,773,10.06.2017,False,Approved,"958,74"
8535,8490,116,525,21.05.2017,True,Approved,"2005,66"
8536,8491,186,2095,20.02.2017,True,Approved,"100,35"
8537,8492,28,1686,07.03.2017,False,Approved,"1403,5"
8538,8493,167,1780,22.11.2017,True,Approved,"586,45"
8539,8494,124,1465,08.05.2017,True,Approved,"183,86"
8540,8495,120,2098,15.11.2017,True,Approved,"1274,93"
8541,8496,69,3484,28.02.2017,True,Approved,"1198,46"
8542,8497,56,1226,06.12.2017,True,Approved,"1661,92"
8543,8498,78,86,13.06.2017,False,Approved,"1065,03"
8544,8499,183,2392,30.06.2017,True,Approved,"363,01"
8545,8500,62,458,18.11.2017,True,Approved,"12,01"
8546,8501,103,1515,09.10.2017,True,Approved,"1151,96"
8547,8502,179,3025,27.08.2017,False,Approved,"1198,46"
8548,8503,19,1733,15.08.2017,False,Approved,"416,98"
8549,8503,25,1733,15.08.2017,False,Approved,"416,98"
8550,8504,30,2931,03.11.2017,False,Approved,"71,49"
8551,8505,157,1360,06.05.2017,True,Approved,"642,31"
8552,8506,130,2886,08.10.2017,True,Approved,"1061,56"
8553,8507,83,1882,18.03.2017,False,Approved,"230,91"
8554,8508,183,1697,02.01.2017,True,Approved,"363,01"
8555,8509,187,1694,20.03.2017,False,Approved,"1415,01"
8556,8510,62,190,01.12.2017,True,Cancelled,"12,01"
8557,8511,124,2717,28.02.2017,True,Approved,"183,86"
8558,8512,126,2335,06.08.2017,True,Approved,"1890,39"
8559,8513,139,1237,10.08.2017,True,Approved,"1977,36"
8560,8514,52,1417,06.04.2017,False,Approved,"1842,92"
8561,8515,137,284,29.07.2017,True,Approved,"1992,93"
8562,8516,151,1995,30.06.2017,True,Approved,"360,4"
8563,8517,44,909,20.03.2017,True,Approved,"1945,43"
8564,8518,96,603,12.02.2017,False,Approved,"1577,53"
8565,8519,1,124,08.10.2017,True,Approved,"363,01"
8566,8520,11,2058,02.02.2017,True,Approved,"358,39"
8567,8521,39,2841,14.12.2017,True,Approved,"980,37"
8568,8522,45,892,13.06.2017,False,Approved,"1466,68"
8569,8523,63,2627,31.05.2017,False,Approved,"1775,81"
8570,8524,94,1960,03.10.2017,False,Approved,"1793,43"
8571,8525,87,1652,06.07.2017,True,Approved,1810
8572,8526,175,2711,20.06.2017,True,Approved,"235,63"
8573,8527,8,218,26.03.2017,True,Approved,"1107,08"
8574,8528,145,54,24.08.2017,True,Approved,"1636,9"
8575,8529,42,1540,24.11.2017,False,Approved,"742,54"
8576,8530,166,1307,20.03.2017,True,Approved,"1151,96"
8577,8531,145,1961,05.12.2017,False,Approved,"1636,9"
8578,8532,131,565,03.08.2017,False,Approved,"1977,36"
8579,8533,120,958,20.07.2017,True,Approved,"1274,93"
8580,8534,158,608,09.04.2017,True,Approved,"1172,78"
8581,8535,111,2552,05.07.2017,False,Approved,"1762,96"
8582,8536,173,755,23.08.2017,True,Approved,"752,64"
8583,8537,125,759,15.02.2017,False,Approved,"688,63"
8584,8538,150,1763,13.09.2017,True,Approved,"1842,92"
8585,8539,130,3202,09.11.2017,False,Approved,"1061,56"
8586,8540,103,3174,27.09.2017,False,Approved,"1151,96"
8587,8541,178,129,15.02.2017,True,Approved,"1636,9"
8588,8542,138,2638,30.03.2017,False,Approved,"1469,44"
8589,8543,57,1935,01.01.2017,True,Approved,"1024,66"
8590,8544,32,2270,28.06.2017,True,Approved,"2091,47"
8591,8545,32,195,24.05.2017,False,Approved,"2091,47"
8592,8546,173,1936,15.03.2017,False,Approved,"752,64"
8593,8547,74,1925,05.07.2017,True,Approved,"499,53"
8594,8548,167,2755,09.02.2017,False,Approved,"586,45"
8595,8549,164,2155,09.06.2017,False,Approved,"1073,07"
8596,8550,3,345,18.03.2017,True,Approved,"499,53"
8597,8551,102,1076,06.10.2017,False,Approved,1810
8598,8552,108,1014,20.04.2017,True,Approved,"1289,85"
8599,8553,79,1341,20.12.2017,False,Approved,"543,39"
8600,8554,106,794,08.12.2017,True,Approved,"441,49"
8601,8555,105,882,23.07.2017,True,Approved,"1769,64"
8602,8556,126,2632,13.05.2017,True,Approved,"1890,39"
8603,8557,121,2379,27.12.2017,False,Approved,"1292,84"
8604,8558,48,3228,18.02.2017,False,Approved,"1231,15"
8605,8559,165,3326,20.01.2017,False,Approved,"1469,44"
8606,8560,32,2017,17.06.2017,False,Approved,"2091,47"
8607,8561,125,2266,12.09.2017,True,Approved,"688,63"
8608,8562,86,3500,08.08.2017,False,Approved,"1311,44"
8609,8563,170,1780,14.06.2017,False,Approved,"2083,94"
8610,8564,116,2345,09.05.2017,False,Approved,"2005,66"
8611,8565,0,2712,14.12.2017,False,Approved,"544,05"
8612,8566,121,711,30.05.2017,True,Approved,"1292,84"
8613,8567,39,2063,03.04.2017,True,Approved,"980,37"
8614,8568,30,2263,20.07.2017,False,Approved,"71,49"
8615,8569,1,2066,03.02.2017,False,Approved,"363,01"
8616,8570,66,2995,27.03.2017,True,Approved,"60,34"
8617,8571,176,1712,01.02.2017,True,Approved,"774,53"
8618,8572,112,2862,13.05.2017,True,Approved,"533,51"
8619,8573,182,950,13.07.2017,True,Approved,"1812,75"
8620,8574,32,929,04.11.2017,False,Approved,"2091,47"
8621,8575,148,3438,09.07.2017,False,Approved,"495,72"
8622,8576,137,131,08.06.2017,True,Approved,"1992,93"
8623,8577,96,1129,29.09.2017,True,Approved,"1577,53"
8624,8578,95,909,05.01.2017,False,Approved,"2091,47"
8625,8579,158,411,26.06.2017,False,Approved,"1172,78"
8626,8580,173,142,14.05.2017,False,Approved,"752,64"
8627,8581,73,587,25.07.2017,False,Approved,"1992,93"
8628,8582,129,247,23.08.2017,True,Approved,"1415,01"
8629,8583,123,2959,09.05.2017,True,Approved,"1894,19"
8630,8584,41,585,21.05.2017,False,Approved,"1703,52"
8631,8585,134,1020,11.05.2017,True,Approved,"478,16"
8632,8586,8,587,31.10.2017,True,Approved,"1790,31"
8633,8587,182,1470,19.08.2017,True,Approved,"1812,75"
8634,8588,162,2752,18.12.2017,True,Approved,"1555,58"
8635,8589,191,1501,15.05.2017,True,Approved,"1635,3"
8636,8590,41,925,18.12.2017,False,Approved,"1703,52"
8637,8591,146,9,04.02.2017,False,Approved,"792,9"
8638,8592,30,138,26.09.2017,True,Approved,"71,49"
8639,8593,14,1662,01.05.2017,False,Approved,"290,62"
8640,8594,9,2395,29.10.2017,True,Approved,"230,91"
8641,8595,183,186,07.12.2017,True,Approved,"363,01"
8642,8596,175,1274,15.11.2017,True,Approved,"235,63"
8643,8597,121,1951,09.03.2017,True,Approved,"1292,84"
8644,8598,150,1617,25.12.2017,False,Approved,"1842,92"
8645,8599,62,682,02.11.2017,False,Approved,"12,01"
8646,8600,170,1475,16.09.2017,True,Approved,"2083,94"
8647,8601,196,2479,07.03.2017,True,Approved,"202,62"
8648,8602,181,461,21.08.2017,False,Approved,"1362,99"
8649,8603,40,666,22.05.2017,True,Approved,"1311,44"
8650,8604,153,760,04.12.2017,False,Approved,"1945,43"
8651,8605,159,352,05.12.2017,False,Approved,"1240,31"
8652,8606,91,396,01.12.2017,False,Approved,"1403,5"
8653,8607,59,2182,06.02.2017,False,Approved,"1148,64"
8654,8608,144,3228,09.11.2017,False,Approved,"544,05"
8655,8609,38,613,04.12.2017,False,Approved,"748,17"
8656,8610,8,1479,15.12.2017,False,Approved,"724,37"
8657,8611,8,2553,07.03.2017,True,Approved,"1095,65"
8658,8612,156,1522,31.07.2017,False,Approved,"1873,97"
8659,8613,145,2651,02.03.2017,True,Approved,"1636,9"
8660,8614,181,1287,05.09.2017,False,Approved,"1362,99"
8661,8615,110,2381,17.10.2017,False,Approved,"1720,7"
8662,8616,99,2059,09.05.2017,True,Approved,"1894,19"
8663,8617,53,2452,03.03.2017,True,Approved,"1386,84"
8664,8618,193,1620,28.05.2017,True,Approved,"1073,07"
8665,8619,60,2677,03.12.2017,False,Approved,"575,27"
8666,8620,54,1021,02.12.2017,True,Approved,"1292,84"
8667,8621,193,345,11.12.2017,False,Approved,"1073,07"
8668,8622,191,18,16.05.2017,False,Approved,"1635,3"
8669,8623,190,1811,27.10.2017,True,Approved,"1065,03"
8670,8624,111,343,03.04.2017,True,Approved,"1762,96"
8671,8625,46,2832,06.12.2017,True,Approved,"1274,93"
8672,8626,70,2390,01.04.2017,,Approved,"1777,8"
8673,8627,5,362,03.07.2017,False,Approved,"478,16"
8674,8628,201,956,07.01.2017,True,Approved,"1227,34"
8675,8629,19,3265,24.05.2017,False,Approved,"416,98"
8676,8629,25,3265,24.05.2017,False,Approved,"416,98"
8677,8630,68,3079,21.08.2017,True,Approved,"688,63"
8678,8631,32,2841,07.12.2017,True,Approved,"2091,47"
8679,8632,111,1346,12.06.2017,True,Approved,"1762,96"
8680,8633,103,2979,25.08.2017,True,Approved,"1151,96"
8681,8634,145,312,30.04.2017,True,Approved,"1636,9"
8682,8635,167,3343,13.10.2017,True,Approved,"586,45"
8683,8636,46,739,02.10.2017,True,Approved,"1274,93"
8684,8637,78,2453,27.10.2017,False,Approved,"1065,03"
8685,8638,119,516,11.12.2017,True,Approved,"795,34"
8686,8639,130,1218,10.11.2017,False,Approved,"1061,56"
8687,8640,70,111,05.04.2017,False,Approved,"1777,8"
8688,8641,28,1979,28.05.2017,True,Approved,"1403,5"
8689,8642,179,2630,14.05.2017,False,Approved,"1198,46"
8690,8643,116,642,26.03.2017,False,Approved,"2005,66"
8691,8644,45,117,28.04.2017,True,Approved,"1466,68"
8692,8645,44,767,02.05.2017,False,Approved,"1945,43"
8693,8646,48,684,11.03.2017,False,Approved,"1231,15"
8694,8647,37,1154,21.08.2017,True,Approved,"227,88"
8695,8648,71,3286,20.12.2017,True,Approved,"1538,99"
8696,8649,53,423,28.05.2017,True,Approved,"1386,84"
8697,8650,132,2662,16.02.2017,False,Approved,"71,16"
8698,8651,157,1448,07.05.2017,True,Approved,"642,31"
8699,8652,144,2397,10.09.2017,False,Approved,"544,05"
8700,8653,127,2487,23.09.2017,False,Approved,"912,52"
8701,8654,30,2855,21.11.2017,False,Approved,"71,49"
8702,8655,88,639,01.08.2017,False,Approved,"774,53"
8703,8656,80,2390,18.02.2017,False,Approved,"748,17"
8704,8657,142,3371,11.06.2017,False,Approved,"590,26"
8705,8658,155,3481,06.11.2017,True,Approved,"1762,96"
8706,8659,132,2495,25.10.2017,False,Approved,"71,16"
8707,8660,62,919,05.10.2017,True,Approved,"12,01"
8708,8661,82,1759,12.12.2017,False,Approved,"752,64"
8709,8662,63,2690,15.07.2017,True,Approved,"1775,81"
8710,8663,28,3201,01.10.2017,False,Approved,"1403,5"
8711,8664,110,2600,04.06.2017,False,Approved,"1720,7"
8712,8665,186,1599,12.07.2017,False,Approved,"100,35"
8713,8666,32,1392,17.08.2017,True,Approved,"2091,47"
8714,8667,44,2990,03.10.2017,False,Approved,"1945,43"
8715,8668,30,2537,29.01.2017,False,Approved,"71,49"
8716,8669,33,1827,22.11.2017,True,Approved,"1129,13"
8717,8670,191,3105,09.05.2017,True,Approved,"1635,3"
8718,8671,99,3295,11.12.2017,False,Approved,"1894,19"
8719,8672,85,88,17.10.2017,False,Approved,1179
8720,8673,185,2453,04.11.2017,False,Approved,"642,31"
8721,8674,159,1474,21.03.2017,True,Approved,"1240,31"
8722,8675,91,1858,11.09.2017,False,Approved,"1403,5"
8723,8676,162,1092,03.04.2017,True,Approved,"1555,58"
8724,8677,37,911,04.01.2017,True,Approved,"227,88"
8725,8678,83,1511,08.07.2017,True,Approved,"230,91"
8726,8679,30,2202,02.08.2017,False,Approved,"71,49"
8727,8680,56,1496,16.03.2017,False,Approved,"1661,92"
8728,8681,53,1288,29.04.2017,True,Approved,"1386,84"
8729,8682,152,411,29.05.2017,False,Approved,"912,52"
8730,8683,130,3135,17.05.2017,False,Approved,"1061,56"
